tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio,calidad_datos
Amazon,Mariatinto - Línea Mariatinto Valle de Guadalupe México - Elaborado con Uvas tempranillo syrah Cabernet Franc Nebbiolo y Malbec Contenido: 1 botella de,727.65,0.97,17.0,750 ML,Tinto,No especificado,No especificado,Merlot,https://www.amazon.com.mx/Vino-Tinto-Mariatinto-750-ml/dp/B07FL4FLYS/ref=sr_1_18?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-18&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57,2025-10-31 01:21:21,True,750.0,0.9702,Medio-Alto,parcial
Amazon,Pack 2 Botellas Tablas Tempranillo Grenache Petit,919.0,1.23,,750 ML,Tinto,México,No especificado,Syrah,https://www.amazon.com.mx/Botellas-Mexicano-Tablas-Tempranillo-Grenache/dp/B0C8ZQ87DH/ref=sr_1_47?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-47&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-31 01:21:41,False,750.0,1.2253,Premium,completo
Amazon,Marqués de Griñón SVMMA VARIETALIS,1028.0,1.37,,750000 ML,Tinto,No especificado,Dominio Valdepusa,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9idGY6MzAwNzg3NDgxMTUwMTAyOjowOjo&url=%2FMarqu%25C3%25A9s-de-Gri%25C3%25B1%25C3%25B3n-SVMMA-VARIETALIS%2Fdp%2FB09QMSZJSQ%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-60-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-10-31 01:21:51,False,750000.0,0.0014,Premium,parcial
Amazon,Don Julio Tequila Añejo Oscuro Edición Especial Ceniza Notas Dulces Ahumadas Cacao y Roble Tostado,1128.0,303.0,,700 ML,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9idGY6MzAwOTIyMDUwOTM1NzAyOjowOjo&url=%2FTequila-Edici%25C3%25B3n-Especial-Ahumadas-Tostado%2Fdp%2FB0FHBQDXJ2%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-58-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-10-31 01:21:50,False,700.0,1.6114,Premium,parcial
Amazon,Johnnie Walker Black Label + Vaso Edición Limitada,1179.0,1.39,,750 ML,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9hdGY6MzAwOTIyNjA0MDk2NTAyOjowOjo&url=%2FJohnnie-Walker-Black-Edici%25C3%25B3n-Limitada%2Fdp%2FB0DPNGJKRG%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-2-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,2025-10-31 01:21:06,False,750.0,1.572,Premium,parcial
Amazon,TRAPICHE VARIETAL,1195.0,1.59,,750 ML,Tinto,No especificado,No especificado,Malbec,https://www.amazon.com.mx/VINO-TINTO-TRAPICHE-MALBEC-750/dp/B0911TRH2B/ref=sr_1_48?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-48,2025-10-31 01:21:42,False,750.0,1.5933,Premium,parcial
Amazon,Matarromera Crianza,1199.95,1.6,12.0,750 ML,Tinto,No especificado,Ribera del Duero,No especificado,https://www.amazon.com.mx/Vino-Tinto-Matarromera-Crianza-750/dp/B07G75NJJ1/ref=sr_1_25_f3_0o_justo?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-25,2025-10-31 01:21:25,True,750.0,1.5999,Premium,parcial
Amazon,Monte Xanic 4 Pack Ojos Negros,1449.16,0.48,,750000 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Ojos-Negros-Tinto-Calixa-750ml/dp/B0DJ8JHV23/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-15&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-31 01:21:16,False,750000.0,0.0019,Premium,parcial
Amazon,Marques de Griñon CS DO Valdepusa,1475.0,1.97,,750000 ML,Tinto,No especificado,Pago Dominio Valdepusa,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9tdGY6MzAwNDM3MjM5OTA2NTAyOjowOjo&url=%2FMarques-Gri%25C3%25B1on-CS-DO-Valdepusa%2Fdp%2FB09QHHCWPG%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-22-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-10-31 01:21:22,False,750000.0,0.002,Premium,parcial
Amazon,Marques de Griñon DO Valdepusa,1475.0,1.97,,750000 ML,Tinto,No especificado,Pago Dominio Valdepusa,Syrah,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9tdGY6MzAwNzg3NDgxMTUxNDAyOjowOjo&url=%2FMarques-Gri%25C3%25B1on-Syrah-DO-Valdepusa%2Fdp%2FB09QMS356F%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-24-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-10-31 01:21:24,False,750000.0,0.002,Premium,parcial
Amazon,1492 - CAJA 12 BT,1895.0,1.59,,750000 ML,Tinto,No especificado,Mendoza,Malbec,https://www.amazon.com.mx/1492-MALBEC-VINO-TINTO-CAJA/dp/B0BZF8P99R/ref=sr_1_52?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-52&ufe=app_do%3Aamzn1.fos.f8482e9e-0ec5-4234-96bf-85e3a898b5f5,2025-10-31 01:21:45,False,750000.0,0.0025,Premium,parcial
Amazon,FREIXENET ITALIAN ROSÉ,2095.0,2.79,,750000 ML,Rosado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Freixenet-FREIXENET-ITALIAN-ROS%C3%89/dp/B08CJSKXLH/ref=sr_1_49?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg&dib_tag=se&keywords=vino&qid=1761895256&sr=8-49,2025-10-31 01:21:43,False,750000.0,0.0028,Premium,parcial
Amazon,SANTA ALICIA CARMENERE RESERVA CAJA DE 12,2580.0,215.0,,750000 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9hdGY6MzAwNjAwOTQwMjE0MzAyOjowOjo&url=%2FSANTA-ALICIA-CARMENERE-RESERVA-CAJA%2Fdp%2FB09RRTVPQR%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-4-spons%26ufe%3Dapp_do%253Aamzn1.fos.f8482e9e-0ec5-4234-96bf-85e3a898b5f5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,2025-10-31 01:21:07,False,750000.0,0.0034,Premium,parcial
Amazon,AVERA Cava de vinos para 18 botellas Enfriador con panel digital táctil control de temperatura puertas de vidrio y luz LED Refrigerador Termoeléctrico capacidad | EV18,4448.0,6799.0,35.0,50000 ML,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTozNjgwMzk2MDY0MDM3MDY6MTc2MTg5NTI1NjpzcF9hdGY6MjAwMDE4Mzk2MTE3MzMxOjowOjo&url=%2FAVERA-vinos-botellas-Enfriador-termoel%25C3%25A9ctrico%2Fdp%2FB07YBQDPZD%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zGmJIo0iB9IUA2xIr0wc4A7dNKbT-YOCmkBYcCtPfUKPzg5M_DH6SDTLIyf1-O3zrf16fy6ZsZI81XmAV3h5KDJQZ_2K9TsYo0m2L5lFFvU1kg1bzaT0vr_5F9-8fwtBRS75jFF4ZUll1M_L1fcc2eBcH7FqXGRsy2j3-oQDvAtJvFpUcNTzOMD_FhQ0K50j65zDTojdzyaU4Uy_Kt6TelSH_swigY4_kGgrkKTSmfUGBR1FDK60zLiWxgoC___1cdjzOSgDCKIGEnK4VtF0Tqo.Hl7a2R1sl0nV4X9v0CuQeaHZezh_JhGYvWKLIq5BcMg%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1761895256%26sr%3D8-1-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,2025-10-31 01:21:08,True,50000.0,0.089,Premium,parcial
Costco,Casillero del Diablo,319.0,,,750 ML,Tinto,Chile,Valle de Rapel,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Casillero-del-Diablo-Devils-Collection-Reserva-750ml/p/559766,2025-10-30 23:52:00,False,750.0,0.4253,Medio,completo
Costco,Casillero del Diablo,399.0,,,750 ML,Tinto,Chile,Valle de Rapel,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Casillero-del-Diablo-Reserva-Privada-750ml/p/570521,2025-10-30 23:51:40,False,750.0,0.532,Medio,completo
Costco,Conundrum,559.0,,,750 ML,Blanco,Estados Unidos,Monterey´s Santa Lucia Highlands,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Conundrum-750ml/p/617997,2025-10-30 23:51:58,False,750.0,0.7453,Medio-Alto,completo
Costco,Marqués de Riscal,729.0,,,750 ML,Tinto,España,Rioja,Rioja Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Marques-de-Riscal-Rioja-Reserva-750-ml/p/591260,2025-10-30 23:51:09,False,750.0,0.972,Medio-Alto,completo
Costco,Henners Brut,799.0,,,750 ML,Espumoso,Inglaterra,Sussex,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Henners-Brut-750ml/p/677064,2025-10-30 23:51:07,False,750.0,1.0653,Medio-Alto,completo
Costco,Sierra Cantabria,819.0,,,750 ML,Tinto,España,Rioja,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Sierra-Cantabria-Gran-Reserva-750ml/p/637448,2025-10-30 23:51:57,False,750.0,1.092,Premium,completo
Costco,Solenida Di Podernovo Sangiovese,1049.0,,,750 ML,Tinto,Italia,Toscana,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Solenida-Di-Podernovo-Sangiovese-750-ml/p/684382,2025-10-30 23:51:08,False,750.0,1.3987,Premium,completo
Costco,"Meursault ""Les Vireuils""",1399.0,,,750 ML,Blanco,Francia,Meursault,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Meursault-Les-Vireuils-750-ml/p/694153,2025-10-30 23:51:05,False,750.0,1.8653,Premium,completo
Costco,Chateau L'Evangile 2022,,,,750 ML,Tinto,Francia,Pomerol,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-LEvangile-2022-750-ml/p/693187,2025-10-30 23:51:07,False,750.0,,,sin_precio
Costco,Moët & Chandon,,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Rose-Imperial-750ml/p/584587,2025-10-30 23:51:04,False,750.0,,,sin_precio
Costco,,,,,No especificado,Blanco,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Jermann-Pinot-Grigio-750-ml/p/684381,2025-10-30 23:51:23,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Le-Petit-Mouton-De-Mouton-Rothchild-750ml/p/692904,2025-10-30 23:51:28,False,,,,sin_nombre
Costco,,,,,No especificado,Rosado,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Chateau-Domecq-750-ml/p/690453,2025-10-30 23:51:29,False,,,,sin_nombre
Costco,,,,,No especificado,No especificado,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vinos-90-puntos/Vino-Blanco-La-Crema-Chardonnay-750ml/p/145000,2025-10-30 23:51:32,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Baron-de-Ley-Gran-Reserva-750ml/p/601824,2025-10-30 23:51:33,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Luis-Canas-Crianza-750ml/p/686667,2025-10-30 23:51:36,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Bread-Butter-Pinot-Noir-750ml/p/669835,2025-10-30 23:51:38,False,,,,sin_nombre
Costco,,,,,No especificado,Rosado,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Mathilde-Chapoutier-Cotes-de-Provence-750-ml/p/686902,2025-10-30 23:51:52,False,,,,sin_nombre
Costco,,,,,No especificado,Blanco,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-La-Combe-Pilato-Chapoutier-750-ml/p/686682,2025-10-30 23:51:54,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Juan-Gil-Bruto-750ml/p/665793,2025-10-30 23:52:16,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Alto-Moncayo-Vino-Tinto-750ml/p/600063,2025-10-30 23:52:20,False,,,,sin_nombre
Costco,,,,,No especificado,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Folly-of-the-Beast-750ml/p/671638,2025-10-30 23:52:22,False,,,,sin_nombre
Costco,,,,,No especificado,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Domaine-Ste-Michelle-Brut-Rose-750-ml/p/688092,2025-10-30 23:52:23,False,,,,sin_nombre
HEB,Carmenere,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/pico-andino-vino-tinto-carmenere-750-ml-985639/p,2025-10-31 01:16:38,False,750.0,,,sin_precio
HEB,Malleolus Ribera del Duero Magnum,,,,1500 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/emilio-moro-vino-tinto-malleolus-ribera-del-duero-magnum-1500-ml-929952/p,2025-10-31 01:16:37,False,1500.0,,,sin_precio
HEB,Roble 4 Meses Ribera del Duero,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/siglo-xxi-vino-tinto-roble-4-meses-ribera-del-duero-750-ml-961031/p,2025-10-31 01:16:40,False,750.0,,,sin_precio
HEB,SEÑORIO DE RUBIOS,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-godello-rias-baxias-750-ml-976805/p,2025-10-31 01:16:42,False,750.0,,,sin_precio
HEB,Camins del Priorat,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/alvaro-palacios-vino-tinto-camins-del-priorat-750-ml-920953/p,2025-10-31 01:16:39,False,750.0,,,sin_precio
HEB,Negre,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/ca-n-estruc-vino-tinto-negre-750-ml-922932/p,2025-10-31 01:16:42,False,750.0,,,sin_precio
HEB,Cosecha,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/familia-barriobero-vino-tinto-cosecha-750-ml-920955/p,2025-10-31 01:16:41,False,750.0,,,sin_precio
HEB,6 Meses,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/abadia-san-quirce-vino-tinto-6-meses-750-ml-920948/p,2025-10-31 01:16:43,False,750.0,,,sin_precio
HEB,Belus Reserva,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/baigorri-vino-tinto-belus-reserva-750-ml-920993/p,2025-10-31 01:16:43,False,750.0,,,sin_precio
HEB,Bierzo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/petalos-vino-tinto-bierzo-750-ml-922887/p,2025-10-31 01:16:44,False,750.0,,,sin_precio
