tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio
Costco,Moët & Chandon,1199.0,1499.0,20.01,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Imperial-Brut-750ml/p/593665,2025-10-31 20:49:48,True,750.0,1.5987,Premium
Costco,Moët & Chandon,1199.0,,,750 ML,Espumoso,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Nectar-Imperial-Rose-750ml/p/660202,2025-10-31 20:49:51,False,750.0,1.5987,Premium
Costco,Planeta Cometa,1199.0,,,750 ML,Blanco,Italia,Sicilia,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Planeta-Cometa-750ml/p/677270,2025-10-31 20:52:15,False,750.0,1.5987,Premium
Costco,Moët & Chandon,1199.0,,,1500 ML,Espumoso,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Ice-Imperial-15-L/p/677518,2025-10-31 20:52:32,False,1500.0,0.7993,Premium
Costco,Stella Rosa,1259.0,1499.0,16.01,750 ML,Tinto,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Stella-Rosa-Rosso-6750ml/p/681056,2025-10-31 20:52:23,True,750.0,1.6787,Premium
Costco,Moët & Chandon,1299.0,1599.0,18.76,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Nectar-Imperial-750ml/p/528979,2025-10-31 20:50:45,True,750.0,1.732,Premium
Costco,Emilio Moro,1299.0,,,750 ML,Tinto,España,Ribera del Duero,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Emilio-Moro-750ml/p/517741,2025-10-31 20:52:57,False,750.0,1.732,Premium
Costco,La Quinta Toscana,1349.0,,,750 ML,Tinto,Italia,Toscana,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-La-Quinta-Toscana-750ml/p/676320,2025-10-31 20:52:02,False,750.0,1.7987,Premium
Costco,Dom Pérignon Rosé Vintage,1399.0,,,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Dom-Perignon-Rose-Vintage-750ml/p/692192,2025-10-31 20:50:04,False,750.0,1.8653,Premium
Costco,Kirkland Signature ST Emilion Grand Cru,1399.0,,,750 ML,Tinto,Francia,St. Emilion,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Kirkland-Signature-ST-Emilion-Grand-Cru-750-ml/p/1928364,2025-10-31 20:50:05,False,750.0,1.8653,Premium
Costco,Marqués de Griñón,1399.0,,,750 ML,Espumoso,España,Dominio de Valdepusa D.O.,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Cava-Marques-de-Grinon-Rose-Organica-750ml/p/675762,2025-10-31 20:50:12,False,750.0,1.8653,Premium
Costco,Pavillon Blanc Second Vin,1399.0,,,750 ML,Blanco,Francia,"Margaux, Burdeos",,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Pavillon-Blanc-Second-Vin-750-ml/p/694009,2025-10-31 20:50:29,False,750.0,1.8653,Premium
Costco,Pavillon Blanc Du Chateau Margaux 2022,1399.0,,,750 ML,Blanco,Francia,Margaux,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Pavillon-Blanc-Du-Chateau-Margaux-2022-750-ml/p/693785,2025-10-31 20:50:54,False,750.0,1.8653,Premium
Costco,Belle Glos,1399.0,,,750 ML,Tinto,Estados Unidos,Monterey County,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Belle-Glos-Las-Alturas-750ml/p/625823,2025-10-31 20:51:07,False,750.0,1.8653,Premium
Costco,Viña Ardanza,1399.0,,,750 ML,Tinto,España,Rioja,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Vina-Ardanza-Reserva-750ml/p/538215,2025-10-31 20:51:15,False,750.0,1.8653,Premium
Costco,Garrus,1399.0,,,750 ML,Rosado,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Garrus-750ml/p/675677,2025-10-31 20:51:24,False,750.0,1.8653,Premium
Costco,Pago de Carraovejas,1399.0,,,750 ML,Tinto,España,Ribera del Duero,,https://www.costco.com.mx/Vinos/Vinos/Vinos-90-puntos/Vino-Tinto-Pago-de-Carraovejas-Finca-y-Bodega-750-ml/p/600034,2025-10-31 20:51:40,False,750.0,1.8653,Premium
Costco,Marqués de Murrieta,1399.0,,,750 ML,Tinto,España,Rioja,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Marques-de-Murrieta-Reserva-750ml/p/520433,2025-10-31 20:52:40,False,750.0,1.8653,Premium
Costco,Venge,1399.0,,,750 ML,Tinto,Estados Unidos,Napa Valley,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Venge-Silencieux-750ml/p/631382,2025-10-31 20:53:11,False,750.0,1.8653,Premium
Costco,Navatal Gordo 2023,1399.0,,,750 ML,Tinto,España,Sierra de Gredos,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Navatal-Gordo-2023-750-ml/p/694107,2025-10-31 20:54:01,False,750.0,1.8653,Premium
Costco,Flowers,1399.0,,,750 ML,Blanco,Estados Unidos,Sonoma County,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Flowers-750ml/p/657343,2025-10-31 20:54:00,False,750.0,1.8653,Premium
Costco,"Meursault ""Les Vireuils""",1399.0,,,750 ML,Blanco,Francia,Meursault,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Meursault-Les-Vireuils-750-ml/p/694153,2025-10-31 20:55:21,False,750.0,1.8653,Premium
Costco,Chateau Dauzac 2022,1399.0,,,750 ML,Tinto,Francia,Margaux,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-Dauzac-2022-750-ml/p/693877,2025-10-31 20:56:50,False,750.0,1.8653,Premium
Costco,Rock Angel,1399.0,,,750 ML,Rosado,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Rock-Angel-750ml/p/675671,2025-10-31 20:57:30,False,750.0,1.8653,Premium
Costco,Moët & Chandon,1439.0,1799.0,20.01,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Rose-Imperial-750ml/p/584587,2025-10-31 20:49:55,True,750.0,1.9187,Premium
Costco,Boggina,1449.0,,,750 ML,Blanco,Italia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Boggina-750-ml/p/681011,2025-10-31 20:57:26,False,750.0,1.932,Premium
Costco,Chateau Langoa Barton 2022,1499.0,,,750 ML,Tinto,Francia,Saint Julien,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-Langoa-Barton-2022-750-ml/p/693887,2025-10-31 20:57:47,False,750.0,1.9987,Premium
Costco,Moët & Chandon,1539.0,1899.0,18.96,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Ice-Imperial-750ml/p/637559,2025-10-31 20:49:40,True,750.0,2.052,Premium
Costco,Louis Latour Ardeche,1599.0,,,750 ML,Blanco,Francia,Coteaux de l'ardeche,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Louis-Latour-Ardeche-750-ml/p/686335,2025-10-31 20:49:13,False,750.0,2.132,Premium
Costco,"Cote-D'or ""Les parties""",1599.0,,,750 ML,Blanco,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Cote-Dor-Les-parties-750ml/p/681010,2025-10-31 20:49:33,False,750.0,2.132,Premium
Costco,PSI,1599.0,,,750 ML,,España,Ribera del Duero,,https://www.costco.com.mx/Vinos/Vinos/Vinos-90-puntos/Vino-Tinto-PSI-750ml/p/583797,2025-10-31 20:49:42,False,750.0,2.132,Premium
Costco,"Puligny-Montrachet ""Les Reuchaux""",1599.0,,,750 ML,Blanco,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Puligny-Montrachet-Les-Reuchaux-750ml/p/688549,2025-10-31 20:50:38,False,750.0,2.132,Premium
Costco,Lusco Albariño,1599.0,,,750 ML,Blanco,España,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Lusco-Albarino-750-ml/p/690452,2025-10-31 20:52:02,False,750.0,2.132,Premium
Costco,Louis Latour Pouilly Fuissé,1599.0,,,750 ML,Blanco,Francia,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Louis-Latour-Pouilly-Fuisse-750-ml/p/685494,2025-10-31 20:53:18,False,750.0,2.132,Premium
Costco,Chateau Guiraud 2022,1599.0,,,750 ML,Blanco,Francia,Sauternes,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Chateau-Guiraud-2022-750-ml/p/693886,2025-10-31 20:57:51,False,750.0,2.132,Premium
Costco,19 Crimes Modern Cali Gold White Skip,1799.0,,,750 ML,Espumoso,Eu,California,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-19-Crimes-Modern-Cali-Gold-White-Skip-750ml/p/693638,2025-10-31 20:49:58,False,750.0,2.3987,Premium
Costco,Veuve Clicquot,1799.0,,,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Veuve-Clicquot-Yellow-Label-750ml/p/538326,2025-10-31 20:50:31,False,750.0,2.3987,Premium
Costco,Veuve Clicquot,1799.0,,,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Veuve-Clicquot-Rich-750ml/p/660194,2025-10-31 20:52:45,False,750.0,2.3987,Premium
Costco,Minuty,1799.0,,,750 ML,Rosado,Francia,Côtes de Provence,,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Chateau-Minuty-Rose-Or-750ml/p/653200,2025-10-31 20:54:12,False,750.0,2.3987,Premium
Costco,Domaine de la Galopiere Meursault,1799.0,,,750 ML,Blanco,Francia,Borgoña,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Domaine-de-la-Galopiere-Meursault-750-ml/p/684288,2025-10-31 20:56:58,False,750.0,2.3987,Premium
Costco,Elena Walch Selezione Pinot Grigio,1999.0,,,750 ML,Blanco,Italia,Alto Adige,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Elena-Walch-Selezione-Pinot-Grigio-750-ml/p/684374,2025-10-31 20:50:21,False,750.0,2.6653,Premium
Costco,Conundrum,1999.0,,,750 ML,Blanco,Estados Unidos,Monterey´s Santa Lucia Highlands,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Conundrum-750ml/p/617997,2025-10-31 20:50:29,False,750.0,2.6653,Premium
Costco,Villa Trasqua,1999.0,,,750 ML,Tinto,Italia,Toscana,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Villa-Trasqua-750ml/p/672870,2025-10-31 20:51:53,False,750.0,2.6653,Premium
Costco,Caymus,1999.0,,,750 ML,Tinto,Estados Unidos,Napa Valley,,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Caymus-Napa-Valley-750ml/p/613678,2025-10-31 20:54:56,False,750.0,2.6653,Premium
Costco,Maschio Prosecco 12 pzas de 2/,2199.0,,,200 ML,Espumoso,Italia,Veneto,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Maschio-Prosecco-12-pzas-de-2200ml/p/681227,2025-10-31 20:56:22,False,200.0,10.995,Premium
Costco,Elena Walch Beyond The Clouds,2499.0,,,750 ML,Blanco,Italia,Alto Adige,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Elena-Walch-Beyond-The-Clouds-750-ml/p/684372,2025-10-31 20:57:55,False,750.0,3.332,Premium
Costco,Laurent Perrier Grand Siècle No.26 de,3299.0,,,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Laurent-Perrier-Grand-Siecle-No26-de-750-ml/p/684725,2025-10-31 20:54:43,False,750.0,4.3987,Premium
Costco,Whispering Angel,,,,750 ML,Rosado,Francia,Cotes de Provence,,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Whispering-Angel-750ml/p/631954,2025-10-31 20:54:37,False,750.0,,
Costco,Moët & Chandon,,,,750 ML,Espumoso,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Ice-Imperial-Rose-750ml/p/661783,2025-10-31 20:55:11,False,750.0,,
Costco,Luigi Bosca Finca los Nobles,,,,750 ML,Blanco,,,,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Luigi-Bosca-Finca-los-Nobles-750ml/p/696482,2025-10-31 20:56:18,False,750.0,,
HEB,CUATRO SOLES,135.0,,,750 ML,Tinto,México.,Aguascalientes.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/cuatro-soles-vino-tinto-carignan-syrah-afrutados-750-ml-519791/p,2025-10-31 20:33:46,False,750.0,0.18,Económico
HEB,PICO ANDINO,149.0,,,750 ML,Tinto,,,Malbec,https://www.heb.com.mx/pico-andino-vino-tinto-malbec-750-ml-985641/p,2025-10-31 20:34:37,False,750.0,0.1987,Económico
HEB,PICO ANDINO,149.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/pico-andino-vino-tinto-carmenere-750-ml-985639/p,2025-10-31 20:35:17,False,750.0,0.1987,Económico
HEB,la Mancha,159.0,,,750 ML,Rosado,,,,https://www.heb.com.mx/vi%C3%B1a-san-juan-vino-rosado-la-mancha-750-ml-977934/p,2025-10-31 20:34:03,False,750.0,0.212,Medio-Bajo
HEB,VIÑA SAN JUAN,159.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vi%C3%B1a-san-juan-vino-tinto-la-mancha-750-ml-977935/p,2025-10-31 20:34:12,False,750.0,0.212,Medio-Bajo
HEB,Pico Andino Reserva,179.0,,,750 ML,Tinto,,,Cabernet Sauvignon,https://www.heb.com.mx/pico-andino-vino-tinto-cabernet-sauvignon-reserva-750-ml-985638/p,2025-10-31 20:34:53,False,750.0,0.2387,Medio-Bajo
HEB,CAPOGIRO,219.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/capogiro-vino-blanco-hugo-spritz-750-ml-990003/p,2025-10-31 20:34:22,False,750.0,0.292,Medio-Bajo
HEB,PERLA ROSSA,219.0,,,750 ML,Tinto,Italia.,Emilia Romagna.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/vino-tinto-perla-rossa-dulce-prego-750-ml-742594/p,2025-10-31 20:34:27,False,750.0,0.292,Medio-Bajo
HEB,8 Meses,249.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/hacienda-zorita-vino-tinto-8-meses-750-ml-920883/p,2025-10-31 20:33:38,False,750.0,0.332,Medio-Bajo
HEB,Cosecha,249.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/familia-barriobero-vino-tinto-cosecha-750-ml-920955/p,2025-10-31 20:33:38,False,750.0,0.332,Medio-Bajo
HEB,MARQUES DE LA CONCORDIA,249.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/marques-de-la-concordia-vino-tinto-cosecha-750-ml-920954/p,2025-10-31 20:34:13,False,750.0,0.332,Medio-Bajo
HEB,PATERNINA,249.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/paternina-vino-tinto-banda-blanca-750-ml-954025/p,2025-10-31 20:34:30,False,750.0,0.332,Medio-Bajo
HEB,AUSTRALIAN BUSH,249.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/australian-bush-vino-tinto-shiraz-cabernet-750-ml-921884/p,2025-10-31 20:35:24,False,750.0,0.332,Medio-Bajo
HEB,PAGO DE ORO,259.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/pago-de-oro-vino-tinto-oak-aged-750-ml-827278/p,2025-10-31 20:33:57,False,750.0,0.3453,Medio-Bajo
HEB,Cosecha,299.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vegaranda-vino-tinto-cosecha-750-ml-920956/p,2025-10-31 20:34:09,False,750.0,0.3987,Medio-Bajo
HEB,PARLEZ VOUS,299.0,,,750 ML,Tinto,,,Pinot Noir,https://www.heb.com.mx/parlez-vous-vino-tinto-pinot-noir-750-ml-921830/p,2025-10-31 20:34:30,False,750.0,0.3987,Medio-Bajo
HEB,ALABASTRO,299.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/alabastro-vino-tinto-alentejo-750-ml-921018/p,2025-10-31 20:34:50,False,750.0,0.3987,Medio-Bajo
HEB,Cabernet Franc,299.0,,,750 ML,Rosado,,,,https://www.heb.com.mx/parlez-vous-vino-rosado-cabernet-franc-750-ml-921808/p,2025-10-31 20:34:52,False,750.0,0.3987,Medio-Bajo
HEB,CASTILLO LABASTIDA,329.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/castillo-labastida-vino-tinto-crianza-750-ml-893761/p,2025-10-31 20:35:09,False,750.0,0.4387,Medio
HEB,LAR DE PAULA,349.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/lar-de-paula-vino-tinto-crianza-750-ml-893762/p,2025-10-31 20:33:48,False,750.0,0.4653,Medio
HEB,MALARINA,349.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/malarina-vino-tinto-malarina-7-meses-750-ml-940934/p,2025-10-31 20:34:15,False,750.0,0.4653,Medio
HEB,SIGLO XXI,379.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/siglo-xxi-vino-tinto-roble-4-meses-ribera-del-duero-750-ml-961031/p,2025-10-31 20:33:40,False,750.0,0.5053,Medio
HEB,SAN VALERO,399.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/san-valero-vino-tinto-plano-alto-crianza-750-ml-922935/p,2025-10-31 20:33:54,False,750.0,0.532,Medio
HEB,EL MARIDO DE MI AMIGA,399.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/el-marido-de-mi-amiga-vino-blanco-semi-dulce-rioja-750-ml-944638/p,2025-10-31 20:34:45,False,750.0,0.532,Medio
HEB,TOMTIT,399.0,,,750 ML,Blanco,,,Sauvignon Blanc,https://www.heb.com.mx/tomtit-vino-blanco-sauvignon-blanc-750-ml-921805/p,2025-10-31 20:35:10,False,750.0,0.532,Medio
HEB,CHATEAU DOMECQ,404.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/chateau-domecq-vino-blanco-valle-de-guadalupe-750-ml-970145/p,2025-10-31 20:33:55,False,750.0,0.5387,Medio
HEB,Vino Tinto Syrah 750 Ml,419.0,,,750 ML,Tinto,,,Syrah,https://www.heb.com.mx/reserva-real-vino-tinto-syrah-750-ml-970146/p,2025-10-31 20:34:20,False,750.0,0.5587,Medio
HEB,EMILIO MORO,439.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/emilio-moro-vino-blanco-polvorete-godello-750-ml-929950/p,2025-10-31 20:35:00,False,750.0,0.5853,Medio
HEB,QUINTA D TARSUS,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/quinta-d-tarsus-vino-tinto-ribera-del-duero-750-ml-312243/p,2025-10-31 20:33:38,False,750.0,0.5987,Medio
HEB,Crianza,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/clos-corriol-vino-tinto-crianza-750-ml-920964/p,2025-10-31 20:34:12,False,750.0,0.5987,Medio
HEB,Crianza,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/sospechoso-vino-tinto-crianza-750-ml-920961/p,2025-10-31 20:34:35,False,750.0,0.5987,Medio
HEB,DINASTIA VIVANCO,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/dinastia-vivanco-vino-tinto-crianza-750-ml-920959/p,2025-10-31 20:34:59,False,750.0,0.5987,Medio
HEB,VIÑA MAYOR,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vi%C3%B1a-mayor-vino-tinto-roble-750-ml-920999/p,2025-10-31 20:35:02,False,750.0,0.5987,Medio
HEB,VIÑA REAL,449.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vi%C3%B1a-real-vino-tinto-vi%C3%B1a-real-crianza-750-ml-940936/p,2025-10-31 20:35:03,False,750.0,0.5987,Medio
HEB,Sang Bleu,475.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/mariatinto-vino-blanco-sang-bleu-750-ml-922213/p,2025-10-31 20:33:47,False,750.0,0.6333,Medio
HEB,PRUNO,475.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/pruno-vino-tinto-ribera-del-duero-750-ml-531728/p,2025-10-31 20:35:16,False,750.0,0.6333,Medio
HEB,MARIATINTO,475.0,,,750 ML,Rosado,,,,https://www.heb.com.mx/mariatinto-vino-rosado-sang-bleu-750-ml-922210/p,2025-10-31 20:35:28,False,750.0,0.6333,Medio
HEB,PARVADA,490.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/parvada-vino-blanco-valle-de-parras-750-ml-1030136/p,2025-10-31 20:35:15,False,750.0,0.6533,Medio
HEB,PARVADA,490.0,,,750 ML,Rosado,,,,https://www.heb.com.mx/parvada-vino-rosado-valle-de-parras-750-ml-1030135/p,2025-10-31 20:35:31,False,750.0,0.6533,Medio
HEB,LA LOCOMOTORA,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/la-locomotora-vino-tinto-cosecha-750-ml-920957/p,2025-10-31 20:34:05,False,750.0,0.6653,Medio
HEB,HERAS CORDON,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/heras-cordon-vino-tinto-crianza-750-ml-920962/p,2025-10-31 20:34:19,False,750.0,0.6653,Medio
HEB,6 Meses,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/abadia-san-quirce-vino-tinto-6-meses-750-ml-920948/p,2025-10-31 20:34:37,False,750.0,0.6653,Medio
HEB,MARIATINTO,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/mariatinto-vino-tinto-sang-bleu-750-ml-922209/p,2025-10-31 20:34:55,False,750.0,0.6653,Medio
HEB,SEÑORIO DE RUBIOS,499.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-godello-rias-baxias-750-ml-976805/p,2025-10-31 20:35:05,False,750.0,0.6653,Medio
HEB,A TO Z,499.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/a-to-z-vino-blanco-riesling-750-ml-1029210/p,2025-10-31 20:35:13,False,750.0,0.6653,Medio
HEB,CA N'ESTRUC,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/ca-n-estruc-vino-tinto-negre-750-ml-922932/p,2025-10-31 20:35:20,False,750.0,0.6653,Medio
HEB,VALLOBERA,499.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vallobera-vino-tinto-vallobera-crianza-750-ml-940935/p,2025-10-31 20:35:25,False,750.0,0.6653,Medio
HEB,SEÑORIO DE RUBIOS,499.0,,,750 ML,Blanco,,,,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-albari%C3%B1o-rias-baxias-750-ml-976804/p,2025-10-31 20:35:31,False,750.0,0.6653,Medio
HEB,Vino Tinto 3v Cabernet Sauvignon Merlot 750 ml,515.0,,,750 ML,Tinto,México,"Parras de la Fuente, Coahuila.","Cabernet Sauvignon, Merlot, Tempranillo.",https://www.heb.com.mx/casa-madero-vino-tinto-3v-cabernet-sauvignon-merlot--750-ml-316536/p,2025-10-31 20:33:46,False,750.0,0.6867,Medio-Alto
HEB,Reserva,549.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/tarsus-vino-tinto-reserva-750-ml-920989/p,2025-10-31 20:33:54,False,750.0,0.732,Medio-Alto
HEB,Cabernet Crianza,549.0,,,750 ML,Tinto,,,Tempranillo,https://www.heb.com.mx/enate-vino-tinto-tempranillo-cabernet-crianza-750-ml-921009/p,2025-10-31 20:34:19,False,750.0,0.732,Medio-Alto
HEB,TERRIBLE,599.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/terrible-vino-tinto-crianza-ribera-del-duero-750-ml-920967/p,2025-10-31 20:34:58,False,750.0,0.7987,Medio-Alto
HEB,LA LOCOMOTORA,649.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/la-locomotora-vino-tinto-crianza-750-ml-920965/p,2025-10-31 20:34:28,False,750.0,0.8653,Medio-Alto
HEB,DOMINIO DE BENDITO,649.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/dominio-de-bendito-vino-tinto-el-buen-rollo-750-ml-920968/p,2025-10-31 20:35:15,False,750.0,0.8653,Medio-Alto
HEB,Pet Nat,679.0,,,750 ML,Espumoso,,,,https://www.heb.com.mx/mariatinto-vino-espumoso-pet-nat-750-ml-1029982/p,2025-10-31 20:34:02,False,750.0,0.9053,Medio-Alto
HEB,TRAMP,699.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/tramp-vino-tinto-catalu%C3%B1a-750-ml-922900/p,2025-10-31 20:34:04,False,750.0,0.932,Medio-Alto
HEB,SENDA OLIVOS,749.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/senda-olivos-vino-tinto-crianza-750-ml-920960/p,2025-10-31 20:33:40,False,750.0,0.9987,Medio-Alto
HEB,IDOIA,749.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/idoia-vino-tinto-negre-750-ml-920981/p,2025-10-31 20:34:29,False,750.0,0.9987,Medio-Alto
HEB,VIÑA AL LADO DE LA CASA,749.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/vi%C3%B1a-al-lado-de-la-casa-vino-tinto-yecla-750-ml-921010/p,2025-10-31 20:34:45,False,750.0,0.9987,Medio-Alto
HEB,ABADIA SAN QUIRCE,749.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/abadia-san-quirce-vino-tinto-crianza-750-ml-940933/p,2025-10-31 20:34:47,False,750.0,0.9987,Medio-Alto
HEB,MARIATINTO,759.0,,,750 ML,Blanco,,,Chardonnay,https://www.heb.com.mx/mariatinto-vino-blanco-sin-border-chardonnay-750-ml-922212/p,2025-10-31 20:35:07,False,750.0,1.012,Medio-Alto
HEB,MARIATINTO,759.0,,,750 ML,Tinto,,,Cabernet Sauvignon,https://www.heb.com.mx/mariatinto-vino-tinto-sin-border-cabernet-sauvignon-750-ml-922211/p,2025-10-31 20:35:07,False,750.0,1.012,Medio-Alto
HEB,DOMINIO DE BENDITO,799.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/dominio-de-bendito-vino-tinto-el-primer-paso-toro-750-ml-922905/p,2025-10-31 20:33:45,False,750.0,1.0653,Medio-Alto
HEB,Vino de Pago,799.0,,,750 ML,Tinto,,,,https://www.heb.com.mx/prado-de-irache-vino-tinto-vino-de-pago-750-ml-922962/p,2025-10-31 20:33:55,False,750.0,1.0653,Medio-Alto
