tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio,calidad_datos
Amazon,Cerveza Clara Corona Light tipo Pilsener 12 latones de disfruta su auténtico sabor ligeramente amargo y Fresco disfrútala fría,417.7,1.27,,710 ML,No especificado,No especificado,Mexico,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTo3OTM0NjI5OTc1MjY2MTYzOjE3NTk1NjY5NjY6c3BfYnRmOjMwMDcyNDE5MjU5OTUwMjo6MDo6&url=%2FCorona-Pilsener-aut%25C3%25A9ntico-ligeramente-disfr%25C3%25BAtala%2Fdp%2FB0BKLQB4XS%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1759566966%26sr%3D8-59-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-10-04 02:37:02,False,710.0,0.5883,Medio,parcial
Amazon,Casa Madero 2V Chenin Blanc -,420.0,0.56,,750 ML,Blanco,No especificado,No especificado,Chardonnay,https://www.amazon.com.mx/Blanco-Casa-Madero-Chardonnay-Chenin/dp/B07G7XCJS2/ref=sr_1_42?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-42&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:50,False,750.0,0.56,Medio,parcial
Amazon,PACK 3 BOTELLAS CUATRO SOLES (CABERNET ZINFANDEL),449.0,0.2,10.0,2250000 ML,No especificado,No especificado,No especificado,Merlot,https://www.amazon.com.mx/BOTELLAS-CUATRO-SOLES-CABERNET-ZINFANDEL/dp/B08T5VN86Z/ref=sr_1_12?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-12,2025-10-04 02:36:26,True,2250000.0,0.0002,Medio,parcial
Amazon,- Ensamble Arenal,475.0,0.63,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Vino-tinto-Ensamble-Arenal-750/dp/B088GM2ZVM/ref=sr_1_51?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-51&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:57,False,750.0,0.6333,Medio,parcial
Amazon,El Avion De Juguette,485.0,0.65,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Vino-Tinto-Avion-Juguette-750/dp/B09N9SMS7R/ref=sr_1_47?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-47&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:54,False,750.0,0.6467,Medio,parcial
Amazon,Cerveza Clara Corona Extra Lager paquete de 24 latones de disfruta su auténtico sabor ligeramente amargo y fresco con un aroma a cereal y frutas,493.49,684.99,28.0,473 ML,No especificado,No especificado,Mexico,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTo3OTM0NjI5OTc1MjY2MTYzOjE3NTk1NjY5NjY6c3BfbXRmOjMwMDcyNDE5MjU5OTEwMjo6MDo6&url=%2FCerveza-Corona-latones-ligeramente-amargo%2Fdp%2FB0BCL1CCG1%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1759566966%26sr%3D8-22-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-10-04 02:36:32,True,473.0,1.0433,Medio,parcial
Amazon,Mariatinto - Línea Sang Bleu Francia 2022 - Elaborado con Uvas y Cinsault - Contenido: 1 botella de 750 mililitros,496.0,0.66,,750000 ML,Tinto,No especificado,No especificado,Syrah,https://www.amazon.com.mx/Mariatinto-Elaborado-Grenache-Contenido-mililitros/dp/B0CLHCDZV8/ref=sr_1_40?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-40&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57,2025-10-04 02:36:47,False,750000.0,0.0007,Medio,parcial
Amazon,Casa Madero Shiraz,498.0,0.66,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Vino-Tinto-Casa-Madero-Shiraz/dp/B07G3GM288/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-33&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:42,False,750.0,0.664,Medio,parcial
Amazon,Casa Madero 3V Elaborado con Uvas Merlot y Tempranillo Contenido: 1 Botella de 750 Mililitros,515.0,0.69,,1000 ML,Tinto,México,No especificado,Cabernet Sauvignon,https://www.amazon.com.mx/Madero-Cabernet-Sauvignon-Merlot-Tempranillo/dp/B07H64GTCH/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-6&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:19,False,1000.0,0.515,Medio-Alto,completo
Amazon,Casa Madero,515.0,0.69,,750 ML,Tinto,No especificado,No especificado,Cabernet Sauvignon,https://www.amazon.com.mx/Vino-Tinto-Madero-Cabernet-Sauvignon/dp/B07G5V58HL/ref=sr_1_34?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-34&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:42,False,750.0,0.6867,Medio-Alto,parcial
Amazon,Mariatinto - Línea Mariatinto Valle de Guadalupe México - Elaborado con Uvas tempranillo syrah Cabernet Franc Nebbiolo y Malbec Contenido: 1 botella de,620.0,0.83,29.0,750 ML,Tinto,No especificado,No especificado,Merlot,https://www.amazon.com.mx/Vino-Tinto-Mariatinto-750-ml/dp/B07FL4FLYS/ref=sr_1_31?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-31&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:41,True,750.0,0.8267,Medio-Alto,parcial
Amazon,Pack 2 Botellas Tablas Tempranillo Grenache Petit,919.0,1.23,,750 ML,Tinto,México,No especificado,Syrah,https://www.amazon.com.mx/Botellas-Mexicano-Tablas-Tempranillo-Grenache/dp/B0C8ZQ87DH/ref=sr_1_54?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-54&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,2025-10-04 02:36:58,False,750.0,1.2253,Premium,completo
Amazon,Don Melitón empaque maletín espadín joven Kit de maridaje con jícaras naturales y chapulines,1020.0,1081.19,6.0,750 ML,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTo3OTM0NjI5OTc1MjY2MTYzOjE3NTk1NjY5NjY6c3BfbXRmOjIwMDEzNjk5MzEyNDU5ODo6MDo6&url=%2FMelit%25C3%25B3n-espad%25C3%25ADn-maridaje-naturales-chapulines%2Fdp%2FB0BKKCRN5N%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1759566966%26sr%3D8-21-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-10-04 02:36:32,True,750.0,1.36,Premium,parcial
Amazon,Don Julio Tequila Añejo Oscuro Edición Especial Ceniza Notas Dulces Ahumadas Cacao y Roble Tostado,1079.0,1139.0,5.0,700 ML,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTo3OTM0NjI5OTc1MjY2MTYzOjE3NTk1NjY5NjY6c3BfYnRmOjMwMDkyMjA1MDkzNTgwMjo6MDo6&url=%2FTequila-Edici%25C3%25B3n-Especial-Ahumadas-Tostado%2Fdp%2FB0FHBQDXJ2%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1759566966%26sr%3D8-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-10-04 02:37:03,True,700.0,1.5414,Premium,parcial
Amazon,Matarromera Crianza,1895.0,0.43,,750 ML,Tinto,No especificado,Ribera del Duero,No especificado,https://www.amazon.com.mx/Vino-Tinto-Matarromera-Crianza-750/dp/B07G75NJJ1/ref=sr_1_30?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-30,2025-10-04 02:36:39,False,750.0,2.5267,Premium,parcial
Amazon,Celeste Crianza Torres,1895.0,2.27,,750 ML,Tinto,No especificado,Ribera del Duero,No especificado,https://www.amazon.com.mx/Vino-Tinto-Celeste-Crianza-Torres/dp/B07CMLNGNT/ref=sr_1_37?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-37,2025-10-04 02:36:44,False,750.0,2.5267,Premium,parcial
Amazon,Reservado Sweet Red Tinto Dulce Concha y Toro,1895.0,1.59,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.amazon.com.mx/Tinto-Reservado-Sweet-Concha-Toro750/dp/B07XLMFLFH/ref=sr_1_49?dib=eyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw&dib_tag=se&keywords=vino&qid=1759566966&sr=8-49,2025-10-04 02:36:54,False,750.0,2.5267,Premium,parcial
Amazon,Coravin Timeless Six Plus - Sistema de conservación de,9200.0,,,No especificado,No especificado,No especificado,No especificado,No especificado,https://www.amazon.com.mx/sspa/click?ie=UTF8&spc=MTo3OTM0NjI5OTc1MjY2MTYzOjE3NTk1NjY5NjY6c3BfbXRmOjMwMDUwODgyMTQwMjEwMjo6MDo6&url=%2FCoravin-Timeless-Six-Plus-conservaci%25C3%25B3n%2Fdp%2FB095BKTJ37%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.Apl8ytG3-n6VJAlGxrw9zHZcUX9s0yEH63SpR4ImvJDINfamhpCKXa7eGlRQS-ZpPMQ3xaRw2UR7i2xa5CcickdO6fGP561-R1nKSxEBLp1uasryHdK0Ezy_Ow4hSIvU13l6EJaU4ue_MQQ54ruR88OHz-0t_YjJJ33-rwm4m_tERLJ9T3OTUTZWoixpsFCAV68Ct1HnxIFqUVrcKAVaoiFdGPeo1SEaTYizkKLWOxgWb6TnWMGkt8K2JqsdXoHrLBBMvBV8ggRNUQhQKgAMtZDdHhdzLKHWQ4UuxocCSW0.ssIKXuy51vzX-SbZ_pfG-pgL5Zsf9FBVqOogHiFZscw%26dib_tag%3Dse%26keywords%3Dvino%26qid%3D1759566966%26sr%3D8-23-spons%26ufe%3Dapp_do%253Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-10-04 02:36:34,False,,,Premium,parcial
Costco,Kirkland Signature,259.0,,,750 ML,Tinto,España,Rioja,Rioja Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Kirkland-Signature-Rioja-Reserva-750ml/p/917056,2025-10-04 02:39:22,False,750.0,0.3453,Medio-Bajo,completo
Costco,Kirkland Signature,269.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Prosecco-Kirkland-Signature-Rose-750-ml/p/1521870,2025-10-04 02:39:21,False,750.0,0.3587,Medio-Bajo,parcial
Costco,La Cetto,269.0,,,750 ML,Rosado,México,Valle de Guadalupe,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-LA-Cetto-Blanc-de-Zinfandel-750ml/p/523544,2025-10-04 02:40:18,False,750.0,0.3587,Medio-Bajo,completo
Costco,Kirkland Signature,279.0,,,750 ML,Tinto,Argentina,Mendoza,Malbec,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Kirkland-Signature-Malbec-750ml/p/1239144,2025-10-04 02:39:54,False,750.0,0.372,Medio-Bajo,completo
Costco,Casillero del Diablo,299.0,,,750 ML,Tinto,Chile,Valle Central,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Casillero-del-Diablo-Reserva-750ml/p/592438,2025-10-04 02:39:29,False,750.0,0.3987,Medio-Bajo,completo
Costco,Cono Sur Orgánico,309.0,359.0,13.93,750 ML,Blanco,Chile,Valle del Maipo,Sauvignon Blanc,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Cono-Sur-Organico-Sauvignon-Blanc-750-ml/p/681491,2025-10-04 02:39:34,True,750.0,0.412,Medio,completo
Costco,Tattoo Girl Riesling,319.0,389.0,17.99,750 ML,Blanco,Estados Unidos,Columbia Valley,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Tattoo-Girl-Riesling-750ml/p/672789,2025-10-04 02:39:47,True,750.0,0.4253,Medio,completo
Costco,Josh,349.0,399.0,12.53,750 ML,Blanco,Estados Unidos,California,Chardonnay,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Josh-Chardonnay-750ml/p/639109,2025-10-04 02:40:31,True,750.0,0.4653,Medio,completo
Costco,Kirkland Signature California Red Blend,359.0,,,1500 ML,Tinto,Estados Unidos,California,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Kirkland-Signature-California-Red-Blend-15-L/p/1789362,2025-10-04 02:40:27,False,1500.0,0.2393,Medio,completo
Costco,Wairau River,369.0,419.0,11.93,750 ML,Blanco,Nueva Zelanda,No especificado,Sauvignon Blanc,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Wairau-River-Sauvignon-Blanc-750ml/p/684439,2025-10-04 02:39:48,True,750.0,0.492,Medio,completo
Costco,Crudabendita,369.0,419.0,11.93,750 ML,Tinto,No especificado,No especificado,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Crudabendita-Reserva-750-ml/p/692402,2025-10-04 02:40:05,True,750.0,0.492,Medio,parcial
Costco,Kirkland Signature,379.0,,,1500 ML,Blanco,Estados Unidos,California,Chardonnay,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Kirkland-Signature-Chardonnay-15-L/p/900084,2025-10-04 02:39:38,False,1500.0,0.2527,Medio,completo
Costco,Protos,379.0,,,750 ML,Blanco,España,Rueda,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Protos-Verdejo-750ml/p/574762,2025-10-04 02:39:55,False,750.0,0.5053,Medio,completo
Costco,Bread & Butter,379.0,429.0,11.66,750 ML,Blanco,Estados Unidos,Napa Valley,Chardonnay,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Bread-Butter-Chardonnay-750ml/p/657640,2025-10-04 02:40:00,True,750.0,0.5053,Medio,completo
Costco,Bread & Butter,379.0,429.0,11.66,750 ML,Tinto,Estados Unidos,Napa Valley,Cabernet Sauvignon,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Bread-Butter-Cabernet-Sauvignon-750ml/p/657642,2025-10-04 02:40:27,True,750.0,0.5053,Medio,completo
